Age,Gender,Occupation,Annual_Income,District,City,Pincode,Policy_Type,Premium_Amount,Coverage_Amount,Vehicle_Type,Vehicle_Brand,Vehicle_Model,Vehicle_Year,Vehicle_Value,Days_to_Report,Accident_Time,Road_Type,Weather,Police_Report,FIR_Number,Witness_Count,Hospital_Name,Garage_Name,Repair_Cost,Medical_Cost,Total_Claim_Amount,Previous_Claims,Previous_Fraud_History,Investigator_Assigned,Fraud_Label,Policy_Start_Year,Policy_Start_Month,Accident_Year,Accident_Month,Claim_Year,Claim_Month
21,1,8,1674636,9,9,632001,3,36920,511703,0,3,0,2022,2348643,6,0,1,4,1,484,3,0,4,144666,19431,164097,3,1,0,0,2025,6,2025,11,2025,11
21,0,7,1949019,3,3,638001,2,16593,1696981,2,2,2,2015,862345,5,3,0,3,0,4079,0,0,4,208270,25518,233788,4,0,0,1,2025,11,2026,3,2026,3
59,0,0,1674135,4,4,625001,1,24007,2723014,2,1,9,2018,1707057,2,2,3,4,1,301,1,3,1,63814,82016,145830,3,0,0,0,2025,3,2025,3,2025,3
33,0,8,539011,5,5,636001,0,22452,430713,1,4,6,2024,1761646,4,0,1,2,0,4079,0,2,1,146098,62749,208847,4,0,1,1,2025,5,2025,6,2025,6
51,0,4,385215,6,6,613001,3,39238,2400185,2,0,12,2017,659489,9,0,1,3,1,368,0,3,1,153290,75229,228519,3,0,0,1,2025,10,2026,9,2026,9
49,1,0,1481370,7,7,620001,1,18405,638515,1,0,3,2021,1050066,9,2,3,4,0,4079,3,2,3,111282,91345,202627,1,0,0,1,2025,12,2026,7,2026,8
57,0,5,623014,3,3,638001,1,30805,1211282,1,1,11,2016,725151,3,2,3,4,1,2055,3,2,2,211194,84586,295780,0,0,1,0,2025,3,2025,9,2025,9
49,1,7,1786052,2,2,624001,0,37678,1637654,2,0,12,2020,951135,6,2,0,0,0,4079,1,2,1,32199,5405,37604,2,0,0,0,2025,11,2026,7,2026,8
39,0,1,1672730,9,9,632001,2,13898,1510008,1,2,2,2020,1951496,12,0,2,3,0,4079,1,1,4,191145,74442,265587,0,0,0,1,2025,4,2025,8,2025,8
67,1,7,192874,9,9,632001,0,15562,441747,1,3,0,2018,1517115,7,1,0,2,0,4079,3,3,4,31752,69773,101525,4,0,0,0,2025,11,2026,4,2026,4
36,0,6,2394711,6,6,613001,3,6129,641968,2,1,13,2021,780654,10,3,0,3,1,1125,2,0,3,100582,72822,173404,2,0,0,0,2025,10,2026,9,2026,9
32,1,1,1340783,9,9,632001,2,5067,1027343,2,2,2,2019,1933228,11,0,0,4,0,4079,0,0,2,122791,3012,125803,1,0,1,1,2025,1,2025,10,2025,10
52,0,0,1513093,3,3,638001,0,15724,2646207,2,2,10,2016,1646697,7,2,2,4,1,2064,2,0,4,216993,27828,244821,1,1,0,0,2025,7,2025,12,2025,12
34,1,5,1997917,4,4,625001,3,26902,2419472,2,1,9,2024,1984975,9,2,0,2,1,2845,1,3,4,30709,25135,55844,3,0,1,0,2025,7,2025,9,2025,9
71,0,7,2420643,7,7,620001,3,31498,1812879,1,2,1,2015,1110894,11,2,3,1,1,3323,2,0,4,57597,50805,108402,5,0,0,0,2025,1,2025,2,2025,2
68,1,6,1634634,4,4,625001,1,4472,2375266,1,4,5,2021,2292401,10,1,0,0,1,1378,3,2,0,166769,41042,207811,2,0,0,0,2025,3,2025,4,2025,4
69,1,7,1371826,2,2,624001,3,5845,559877,1,4,6,2017,2372472,7,3,2,4,1,722,0,2,3,197482,34528,232010,3,1,0,1,2025,2,2025,11,2025,12
42,1,3,560111,2,2,624001,0,28595,1461947,1,1,9,2013,1102844,8,3,3,3,1,651,0,0,2,41374,68925,110299,4,0,1,1,2025,12,2026,10,2026,10
25,0,1,1819489,1,1,641001,0,33110,1378479,0,3,0,2014,1526787,6,2,3,2,1,3987,0,1,3,146480,50887,197367,5,0,0,1,2025,1,2025,3,2025,3
48,1,6,361187,0,0,600001,3,21712,1018611,2,1,11,2023,1039866,2,1,0,1,1,3356,3,2,3,179131,12962,192093,2,0,0,0,2025,10,2026,7,2026,7
66,1,1,373787,0,0,600001,0,11494,360368,2,2,1,2023,772333,0,1,0,0,1,2426,3,1,0,58988,646,59634,0,0,1,0,2025,12,2026,1,2026,1
32,0,5,630771,5,5,636001,2,32828,706706,0,3,7,2016,2153665,6,3,0,1,1,1241,3,3,3,223757,8844,232601,0,0,1,0,2025,6,2025,11,2025,11
51,0,0,719387,0,0,600001,3,17662,1834334,2,4,4,2019,2327338,8,3,3,3,1,1080,2,0,4,28974,39949,68923,0,0,0,0,2025,7,2025,12,2026,1
63,0,8,1092422,6,6,613001,3,27607,1511352,2,4,4,2019,2208837,2,3,3,4,1,1841,1,2,3,179086,85856,264942,2,0,0,0,2025,5,2025,12,2025,12
51,0,8,614113,9,9,632001,1,7758,386250,2,1,11,2018,2362565,12,0,2,2,1,2025,0,2,0,245264,58033,303297,3,0,0,1,2025,10,2026,2,2026,3
57,1,5,1308554,0,0,600001,3,15626,2108330,2,4,4,2020,1280772,7,2,1,2,1,1177,3,0,1,243501,54748,298249,5,0,1,0,2025,4,2026,2,2026,3
44,1,0,295512,4,4,625001,1,4920,537687,1,4,4,2017,2249444,2,3,3,3,0,4079,2,3,2,162714,81279,243993,2,1,0,1,2025,4,2025,8,2025,8
47,0,4,1120445,0,0,600001,1,25168,784028,2,0,3,2014,888467,10,0,3,0,1,175,2,0,0,247995,71761,319756,1,0,0,0,2025,4,2026,4,2026,4
32,1,3,1090731,2,2,624001,0,17731,1428377,0,0,12,2012,960073,9,1,0,1,1,36,0,3,0,109407,82624,192031,1,1,1,1,2025,8,2026,3,2026,4
30,1,6,1427833,5,5,636001,2,35186,2453821,1,1,9,2023,2239604,4,3,1,4,1,2719,0,1,2,181804,18548,200352,2,0,1,1,2025,12,2026,3,2026,3
51,0,0,960839,0,0,600001,1,19959,1109052,1,1,9,2022,843781,7,0,0,0,0,4079,2,0,1,232785,26802,259587,3,0,1,1,2025,11,2026,8,2026,9
40,0,6,1955819,9,9,632001,3,5644,415426,0,1,13,2014,1666245,10,1,2,2,1,1598,0,2,4,84936,49472,134408,0,0,0,1,2025,5,2025,9,2025,10
58,1,5,931182,7,7,620001,1,37290,2786616,1,1,11,2019,698813,7,3,1,4,1,2116,1,2,0,47037,16870,63907,0,0,0,0,2025,5,2026,3,2026,3
43,1,7,1607278,8,8,641601,1,21570,1393322,2,3,0,2018,2429681,7,3,1,3,1,2616,1,3,3,128370,94429,222799,4,1,1,1,2025,7,2026,6,2026,6
57,0,6,1925354,5,5,636001,0,30156,628446,1,0,3,2022,1322584,6,3,1,3,1,3248,0,0,2,44727,40507,85234,3,0,0,1,2025,6,2025,12,2025,12
60,1,8,2358260,8,8,641601,1,39251,2294684,0,0,12,2018,1563702,8,3,3,4,1,2537,2,0,0,177477,42016,219493,4,0,0,0,2025,12,2026,7,2026,7
70,0,8,1078089,1,1,641001,3,11291,2288067,2,2,10,2013,452960,5,0,3,1,0,4079,3,1,0,224029,39824,263853,1,0,1,1,2025,6,2026,1,2026,1
75,1,8,2310598,7,7,620001,1,9560,879462,0,1,11,2023,829992,11,0,2,3,1,801,2,3,2,24321,39261,63582,3,0,0,0,2025,5,2025,10,2025,11
51,0,4,1472185,7,7,620001,1,39658,2416752,1,0,14,2014,1536613,3,3,2,0,1,1479,2,2,0,56276,40899,97175,1,0,1,0,2025,2,2026,2,2026,2
72,1,3,212561,1,1,641001,0,33186,632206,1,3,0,2022,2250353,9,2,0,2,1,1452,1,0,0,241880,47322,289202,2,0,0,0,2025,4,2025,12,2026,1
71,1,2,2260566,2,2,624001,2,6083,1720477,1,2,2,2024,2275195,11,2,3,0,1,563,1,2,4,26432,94512,120944,4,0,0,0,2025,10,2026,3,2026,3
67,1,5,1125814,3,3,638001,1,8065,1087754,0,4,5,2013,1082280,10,0,3,4,1,3678,0,2,3,147177,43916,191093,1,0,1,1,2025,7,2025,7,2025,8
26,0,7,1624834,8,8,641601,3,7906,1145363,2,1,11,2024,1118709,11,1,2,0,1,273,2,1,2,154535,39304,193839,0,0,0,0,2025,1,2025,6,2025,6
46,1,8,270754,8,8,641601,3,22876,2218135,1,1,13,2015,2477375,8,3,3,1,0,4079,2,3,0,86001,58218,144219,0,0,0,0,2025,2,2025,7,2025,7
68,0,1,1865058,6,6,613001,2,7684,2846731,1,0,12,2025,2135153,6,2,0,2,1,3137,1,2,2,39963,43867,83830,3,0,1,0,2025,10,2026,5,2026,6
48,1,5,2097430,1,1,641001,3,16421,1869540,1,1,11,2022,1373784,7,1,2,0,1,1514,3,1,2,180455,66553,247008,2,0,0,0,2025,4,2025,10,2025,10
44,0,6,1026237,0,0,600001,2,4290,416335,0,4,4,2021,1642309,0,0,0,2,0,4079,1,3,1,19965,24189,44154,5,0,1,0,2025,1,2025,8,2025,8
65,0,6,1132554,6,6,613001,2,37581,2068672,1,0,12,2021,1030631,2,3,2,0,1,2558,3,2,2,228239,26741,254980,4,1,0,1,2025,8,2026,3,2026,3
47,1,1,2334959,3,3,638001,0,25010,948772,0,0,3,2017,2319727,8,3,0,1,0,4079,1,0,2,16328,60462,76790,3,0,0,0,2025,3,2025,8,2025,9
67,1,3,1303236,8,8,641601,3,17520,1992193,0,0,3,2017,1470196,0,1,1,0,0,4079,0,2,1,113441,19104,132545,5,0,1,1,2025,1,2025,10,2025,10
22,0,0,699070,7,7,620001,2,20906,2788007,1,3,8,2014,2417091,12,0,3,1,1,652,3,0,3,40318,51603,91921,3,0,1,0,2025,9,2025,10,2025,10
35,0,4,1695561,3,3,638001,2,32981,2946678,1,3,0,2015,1894768,12,1,3,1,1,3438,1,1,0,75110,21079,96189,3,0,0,0,2025,7,2025,12,2025,12
61,0,1,612100,4,4,625001,3,17834,634142,1,4,4,2025,316081,11,3,0,2,1,3769,0,0,2,157969,94655,252624,2,0,0,1,2025,7,2026,3,2026,4
23,1,4,2254789,5,5,636001,2,39458,1217694,1,1,9,2025,794512,11,2,0,0,1,3704,2,1,3,76757,13722,90479,1,1,0,0,2025,3,2026,1,2026,1
19,0,8,2304514,6,6,613001,1,27454,1442772,0,3,0,2024,1537727,1,3,2,2,1,2268,3,2,2,51125,98637,149762,3,1,0,0,2025,3,2026,1,2026,1
59,0,1,2110797,3,3,638001,0,36780,2454093,0,1,13,2014,2182097,0,1,0,1,1,3078,1,1,4,151825,88951,240776,4,0,0,0,2025,11,2026,5,2026,5
39,0,6,222037,6,6,613001,1,4641,1609626,0,3,7,2016,1410793,9,2,2,3,1,1531,1,3,1,109026,34652,143678,5,0,1,0,2025,9,2026,5,2026,5
70,0,0,407538,7,7,620001,0,3222,2911865,0,4,5,2013,2383111,5,2,3,3,1,1197,1,1,4,52917,74526,127443,5,0,1,0,2025,4,2025,10,2025,11
62,0,3,268796,4,4,625001,0,19301,566555,0,4,6,2021,705866,8,0,2,2,1,3143,2,2,3,189228,62925,252153,3,0,0,0,2025,7,2026,3,2026,3
55,1,1,2132145,6,6,613001,0,6558,2287893,1,0,3,2023,482191,5,0,0,2,1,2470,1,3,4,134955,43301,178256,4,0,0,0,2025,5,2025,7,2025,7
23,0,4,1458597,6,6,613001,1,35510,829465,0,4,5,2014,1577886,0,3,1,4,1,1328,2,3,3,231857,11991,243848,2,0,1,0,2025,3,2026,1,2026,1
61,1,1,2155548,2,2,624001,3,20992,2466754,1,4,4,2020,1155961,7,0,1,3,1,2821,0,2,3,66973,79472,146445,0,0,1,1,2025,5,2025,6,2025,6
19,0,6,1604048,6,6,613001,0,29729,650586,2,3,0,2022,2342559,9,1,1,0,1,696,2,2,4,248508,50815,299323,5,0,0,0,2025,1,2025,4,2025,4
60,0,1,258535,2,2,624001,3,22715,2578718,1,4,6,2018,1217235,2,0,1,2,1,165,1,3,2,185180,70517,255697,0,0,0,0,2025,6,2026,1,2026,1
22,1,1,1107281,3,3,638001,0,14307,2674310,1,1,13,2017,2438142,9,3,2,1,0,4079,3,3,2,161848,71784,233632,3,0,1,1,2025,8,2026,2,2026,2
50,0,1,2175897,9,9,632001,2,9743,1180174,2,3,7,2025,698556,9,3,3,2,1,1791,3,1,3,48504,66320,114824,2,1,0,0,2025,12,2026,9,2026,9
22,0,1,214616,8,8,641601,0,11329,977345,0,4,6,2018,350527,12,0,0,1,1,2967,1,3,0,180362,6514,186876,1,0,0,0,2025,8,2026,5,2026,5
41,1,3,1277081,1,1,641001,0,28220,1068384,2,0,3,2024,301105,12,0,3,3,0,4079,2,0,1,135456,68762,204218,1,0,0,1,2025,9,2026,8,2026,8
53,0,1,2292610,1,1,641001,0,23447,1357127,0,0,12,2016,887303,2,0,0,2,1,3677,1,3,4,81095,59904,140999,5,0,0,0,2025,9,2026,6,2026,6
71,1,0,1396245,1,1,641001,3,23273,2161308,1,4,5,2018,1556968,7,1,3,4,1,791,2,0,3,117820,88537,206357,3,1,0,0,2025,6,2026,2,2026,2
23,1,6,1529692,5,5,636001,0,24734,837538,0,0,12,2014,1387583,4,2,3,1,1,2108,0,2,2,19735,55458,75193,5,0,0,1,2025,10,2026,1,2026,1
39,0,2,2483266,3,3,638001,0,21501,946242,1,0,3,2021,627746,4,3,0,1,1,523,2,1,3,9800,61087,70887,1,0,1,0,2025,2,2025,4,2025,4
41,1,6,629565,7,7,620001,1,26927,1515427,0,1,9,2024,315361,2,0,1,3,1,968,3,1,0,227821,84061,311882,1,0,1,0,2025,3,2026,1,2026,1
46,0,4,1406475,9,9,632001,3,14801,567838,2,4,6,2012,2069763,5,2,1,2,0,4079,3,1,3,64412,24899,89311,0,0,0,0,2025,9,2025,11,2025,11
58,1,1,869156,2,2,624001,3,19782,1289835,0,2,1,2015,1532471,0,0,0,2,1,253,3,1,0,247297,98839,346136,0,0,0,0,2025,4,2025,12,2025,12
46,0,4,1062649,1,1,641001,1,36543,605865,0,1,13,2015,2103459,9,3,0,2,0,4079,1,3,0,94696,72340,167036,4,0,0,1,2025,8,2026,1,2026,1
45,0,4,820001,9,9,632001,2,22909,969094,2,0,12,2018,661684,1,2,1,1,1,2518,3,1,0,32380,16612,48992,4,0,1,0,2025,6,2025,12,2025,12
64,0,8,2221931,3,3,638001,2,13877,2570730,0,3,8,2016,2142390,0,3,1,0,1,1020,3,1,4,94865,47910,142775,5,0,1,0,2025,9,2026,4,2026,4
52,0,7,801751,4,4,625001,1,9814,1748356,0,2,2,2016,1694012,3,2,0,2,1,3252,3,2,3,67810,7028,74838,1,0,1,0,2025,4,2025,6,2025,6
31,0,6,2276530,3,3,638001,2,13827,570020,2,4,6,2013,1396717,5,3,3,2,1,1493,2,0,1,112320,11982,124302,4,0,1,0,2025,8,2025,12,2026,1
44,1,0,187912,2,2,624001,1,28798,501581,2,3,0,2014,1551414,5,3,2,1,1,748,3,1,2,141845,80183,222028,2,1,0,0,2025,8,2026,1,2026,1
30,1,1,656930,1,1,641001,0,35599,370016,1,3,0,2012,1211325,12,0,1,3,1,1513,3,2,3,189871,35456,225327,2,0,1,0,2025,12,2026,6,2026,7
48,0,7,2288408,0,0,600001,1,22365,347888,2,0,14,2016,2367486,10,2,1,3,1,899,3,0,3,85014,68403,153417,0,0,1,0,2025,4,2026,3,2026,3
51,0,0,1087623,8,8,641601,1,3722,2005890,1,1,11,2020,1946540,6,1,3,4,1,3533,0,2,2,45422,94780,140202,1,0,0,1,2025,10,2026,2,2026,2
35,1,6,2294226,4,4,625001,2,18430,2414729,0,0,3,2017,1648760,1,2,0,4,1,1217,2,0,1,245182,76109,321291,1,0,1,0,2025,12,2026,5,2026,5
70,0,8,1354416,2,2,624001,3,39077,2612735,0,2,10,2018,427876,7,1,1,3,1,2328,3,3,0,26174,59652,85826,4,0,0,0,2025,6,2026,5,2026,5
60,1,6,2205964,7,7,620001,2,35150,2724926,2,3,8,2018,960862,0,1,1,2,1,2660,3,2,3,83840,3796,87636,3,0,0,0,2025,9,2026,8,2026,8
30,1,8,921398,1,1,641001,1,39002,2340304,0,2,10,2020,546486,7,3,2,3,1,1910,1,1,1,210672,65567,276239,5,0,1,0,2025,2,2025,10,2025,10
37,0,7,1800202,6,6,613001,0,28966,2349626,1,2,2,2019,631316,0,0,3,3,1,6,0,1,3,50461,44683,95144,1,1,1,1,2025,2,2025,3,2025,3
69,0,2,2041490,0,0,600001,1,9636,1540403,2,4,5,2018,2482471,8,3,3,2,1,927,2,0,2,131333,24978,156311,2,0,1,0,2025,4,2025,7,2025,8
42,0,5,1913950,1,1,641001,3,35363,336013,2,4,5,2015,644043,8,3,1,3,1,2494,2,1,4,81513,85258,166771,1,0,0,0,2025,10,2026,1,2026,1
44,0,0,640466,1,1,641001,2,13007,1551791,1,3,0,2013,2030869,0,3,0,0,1,3205,0,2,0,59520,96232,155752,3,0,0,1,2025,6,2026,5,2026,5
27,0,2,1872742,4,4,625001,1,30750,2672848,2,2,2,2024,1412505,5,0,2,4,0,4079,3,2,3,14845,73530,88375,4,0,1,0,2025,11,2026,8,2026,8
20,1,6,897888,5,5,636001,1,3067,1346750,0,1,9,2014,514308,4,0,0,2,1,1318,1,1,3,138245,60999,199244,1,0,0,0,2025,8,2025,11,2025,11
72,1,1,1178899,6,6,613001,3,11317,625298,2,1,13,2016,1134617,10,0,1,3,1,3744,3,0,2,65704,15404,81108,0,1,0,0,2025,10,2026,7,2026,7
40,1,0,1643542,9,9,632001,0,3007,347358,1,2,10,2023,1718865,2,2,0,1,1,681,0,0,0,151254,26556,177810,3,1,0,1,2025,9,2025,9,2025,10
55,0,6,1482850,2,2,624001,0,20933,2194732,1,1,9,2016,421006,8,0,3,0,1,855,1,0,3,110088,67853,177941,4,0,0,0,2025,5,2025,10,2025,10
20,1,2,1863398,0,0,600001,3,22413,1808484,1,3,8,2012,2418689,0,3,3,0,0,4079,2,2,1,194283,20046,214329,1,0,1,1,2025,1,2025,3,2025,3
62,1,1,2318179,7,7,620001,3,37860,1270910,1,3,7,2013,735958,10,0,1,3,1,547,2,3,3,245266,55242,300508,0,0,0,0,2025,6,2026,3,2026,3
54,1,6,1572496,9,9,632001,1,3431,1396870,2,1,9,2016,2261042,7,2,1,2,1,2244,2,0,0,224775,52438,277213,1,0,1,0,2025,1,2025,6,2025,6
62,1,5,2374829,8,8,641601,1,10362,1346236,0,0,14,2024,1716419,11,0,1,1,1,2684,2,2,3,43232,91901,135133,5,0,1,0,2025,11,2026,4,2026,4
20,0,5,376290,4,4,625001,2,19753,1688502,0,4,5,2019,493259,7,2,1,2,0,4079,0,2,3,108199,59560,167759,1,1,1,1,2025,9,2026,7,2026,7
36,0,4,718415,6,6,613001,2,39659,1569545,2,3,8,2025,1892617,8,3,3,0,1,3906,1,0,4,167488,35041,202529,1,0,1,0,2025,9,2026,3,2026,4
25,0,1,796776,4,4,625001,0,15806,1714431,1,1,13,2023,1559804,4,0,1,3,0,4079,2,3,2,132434,76444,208878,4,0,0,1,2025,12,2026,10,2026,10
63,1,5,1036622,7,7,620001,2,10857,819125,2,0,12,2021,2406124,1,2,3,3,1,1939,1,2,3,129555,31194,160749,2,0,1,0,2025,2,2025,7,2025,7
21,0,3,328161,3,3,638001,3,15083,1757902,0,0,3,2019,1546796,9,0,0,1,1,1541,0,0,3,6954,96358,103312,4,0,1,1,2025,5,2026,1,2026,1
56,1,0,2150028,9,9,632001,0,25102,2081316,0,3,7,2024,1950412,9,2,0,4,1,3536,3,1,0,121250,87874,209124,3,0,0,0,2025,5,2025,6,2025,7
28,1,4,1081490,6,6,613001,0,28325,972701,0,4,4,2019,1265851,1,0,1,1,1,1815,2,1,2,171923,32269,204192,2,0,1,0,2025,1,2025,10,2025,10
66,1,7,1128298,4,4,625001,2,11536,1537812,2,1,11,2022,2013148,11,3,3,4,0,4079,2,3,1,105596,38444,144040,2,0,1,0,2025,10,2026,5,2026,5
24,1,6,1856927,9,9,632001,3,12353,1012805,2,0,12,2022,448817,8,3,3,0,1,552,3,1,3,102526,49790,152316,5,1,1,1,2025,3,2025,10,2025,11
25,1,6,1059509,2,2,624001,0,27172,1472467,1,4,5,2021,2257084,11,3,3,3,1,1929,2,1,1,191064,80508,271572,4,1,1,1,2025,9,2026,8,2026,8
19,0,0,1059585,4,4,625001,3,24760,1084257,0,2,10,2015,1327899,1,0,2,0,1,851,3,3,3,119851,6730,126581,0,0,0,0,2025,10,2026,2,2026,2
32,0,2,2125288,7,7,620001,3,11358,1193750,2,2,1,2020,1093641,9,3,0,1,1,1982,1,1,2,69754,37399,107153,5,0,0,0,2025,10,2026,2,2026,2
29,0,8,2256141,5,5,636001,3,38343,1213970,0,3,0,2024,1265509,10,0,2,0,1,3608,3,2,1,39185,2151,41336,1,0,0,0,2025,10,2026,8,2026,8
74,1,8,1522269,7,7,620001,0,35701,930161,1,1,11,2023,1566827,8,1,0,2,0,4079,3,0,2,167066,99333,266399,5,0,1,1,2025,3,2025,4,2025,4
37,0,7,2294555,0,0,600001,1,32545,2066019,1,1,11,2023,1414950,7,2,1,1,0,4079,3,2,2,185703,24103,209806,3,0,0,1,2025,9,2026,5,2026,5
73,0,4,2368981,8,8,641601,2,28549,1924822,0,4,4,2025,1307482,2,2,1,2,0,4079,0,1,2,248503,13415,261918,2,0,1,1,2025,9,2026,2,2026,2
58,1,8,561810,7,7,620001,3,21995,1619782,2,0,14,2017,2096798,0,2,2,4,0,4079,3,2,4,164680,79485,244165,2,1,1,1,2025,10,2026,9,2026,9
57,0,5,2216807,8,8,641601,3,24818,2061896,2,4,4,2014,2341527,5,2,0,3,1,3964,2,3,4,207103,61997,269100,2,0,1,0,2025,10,2026,3,2026,3
29,1,7,2129162,7,7,620001,2,13022,1234642,0,3,7,2012,1888241,0,3,0,4,1,80,3,0,2,200152,9270,209422,2,0,0,0,2025,7,2025,9,2025,9
53,1,7,677875,5,5,636001,0,5924,2092926,2,2,2,2014,529336,6,0,2,2,1,2905,1,3,3,11214,40519,51733,0,0,0,0,2025,8,2026,1,2026,1
71,1,5,1754775,4,4,625001,1,29806,1436957,0,4,5,2017,480847,4,1,3,3,1,3922,3,1,0,114380,74661,189041,3,0,0,0,2025,6,2026,5,2026,5
50,0,0,1860859,0,0,600001,1,37478,1589470,1,2,10,2013,574098,10,3,0,2,1,2119,3,1,1,104317,71943,176260,4,0,1,0,2025,9,2025,11,2025,11
28,1,6,211557,8,8,641601,0,3541,1403328,0,2,1,2019,2444057,9,0,0,4,1,779,2,3,4,25921,46080,72001,4,1,0,1,2025,7,2025,11,2025,11
66,0,4,1154910,4,4,625001,2,31032,1514882,0,2,10,2013,1290072,11,2,0,4,1,2229,0,2,0,95924,86618,182542,4,0,0,1,2025,1,2025,11,2025,11
43,1,4,1053477,2,2,624001,0,8013,2250261,2,1,9,2024,521854,7,2,1,3,0,4079,2,0,0,167535,53009,220544,1,0,1,1,2025,3,2025,12,2025,12
49,0,2,1530790,3,3,638001,3,10768,761458,0,0,14,2019,1408822,9,2,2,0,0,4079,2,2,3,101123,58954,160077,0,0,0,1,2025,2,2025,3,2025,4
35,1,7,1962281,2,2,624001,1,30456,1095566,0,0,14,2016,1792103,12,2,1,0,1,982,0,2,4,113314,87359,200673,1,0,1,1,2025,12,2026,2,2026,3
30,1,3,1394856,3,3,638001,3,34625,2860241,1,3,8,2015,987826,0,0,0,4,1,78,2,2,4,95059,81597,176656,3,0,0,0,2025,1,2025,12,2025,12
63,1,8,2036413,4,4,625001,3,16716,758000,1,1,13,2016,1147258,4,0,2,1,1,1035,0,2,2,199821,80917,280738,2,0,1,1,2025,9,2025,12,2025,12
27,1,8,283908,9,9,632001,2,7635,2420014,2,3,7,2020,1462009,5,1,1,3,1,3538,0,3,0,212835,55242,268077,4,0,1,1,2025,5,2025,8,2025,8
71,1,5,981756,5,5,636001,1,32320,2464364,0,3,0,2017,989153,4,0,0,4,1,945,0,1,3,209188,7948,217136,1,0,1,1,2025,7,2025,7,2025,7
19,1,5,999096,8,8,641601,1,34804,2433922,1,4,4,2018,709301,9,2,0,1,1,1350,2,3,1,232064,17295,249359,1,0,0,0,2025,9,2026,8,2026,8
68,0,5,401912,5,5,636001,0,5128,781779,2,4,4,2018,2213792,9,1,1,2,1,55,0,2,4,71203,79632,150835,0,0,0,1,2025,3,2025,7,2025,7
20,0,4,2023761,1,1,641001,2,14373,2443550,0,4,6,2014,417687,8,0,3,0,1,3230,1,1,2,70769,93982,164751,4,0,1,0,2025,2,2025,7,2025,7
25,1,8,893670,3,3,638001,0,17922,2860457,1,2,2,2025,1046123,2,3,3,0,1,903,2,0,1,216598,74316,290914,3,0,1,0,2025,6,2025,8,2025,8
66,0,2,590780,9,9,632001,3,11598,691083,0,3,0,2022,2341917,3,0,3,2,1,2224,0,3,1,26234,71944,98178,0,0,1,1,2025,9,2026,5,2026,5
36,0,3,2265322,0,0,600001,2,9969,1786895,1,1,11,2019,624579,4,3,0,3,1,1518,3,0,3,93065,92483,185548,5,0,1,0,2025,1,2025,10,2025,10
75,1,3,1286312,3,3,638001,1,18032,1330181,2,4,6,2017,545547,12,0,0,4,1,2174,2,1,1,248604,97642,346246,5,0,0,0,2025,5,2025,11,2025,12
26,1,7,208597,4,4,625001,3,21987,1803200,1,2,1,2019,2044538,8,0,3,2,1,3193,0,0,0,108009,87085,195094,4,0,0,1,2025,10,2026,1,2026,1
24,1,0,2291953,4,4,625001,3,18398,2887737,0,1,11,2014,1894101,1,2,2,4,1,3379,3,2,2,179939,25266,205205,0,0,0,0,2025,3,2025,9,2025,9
63,0,0,2120294,3,3,638001,1,10087,1222933,0,0,12,2024,1833460,7,0,3,3,0,4079,2,0,2,96361,3157,99518,1,0,1,0,2025,1,2025,5,2025,6
49,1,1,376909,9,9,632001,0,27432,1117952,2,3,7,2014,1984063,9,1,2,3,1,3203,2,0,3,6589,1897,8486,5,0,0,0,2025,8,2026,7,2026,7
26,0,1,1636275,5,5,636001,1,17935,1075820,2,2,10,2024,1346943,11,2,1,3,1,3904,1,3,1,222637,13066,235703,5,0,0,0,2025,7,2025,12,2026,1
70,0,6,2373196,8,8,641601,0,30078,1943430,1,2,1,2016,1083126,0,1,2,1,1,3877,3,0,1,174184,31391,205575,2,0,0,0,2025,12,2026,11,2026,11
49,0,8,1677639,3,3,638001,2,23519,2193557,2,3,7,2018,739994,4,3,3,2,1,2258,3,0,1,243663,18972,262635,5,0,0,0,2025,4,2026,2,2026,2
67,0,4,2413432,8,8,641601,2,23944,1096106,2,1,13,2013,774707,12,0,1,3,1,1983,3,1,0,49601,45708,95309,3,0,0,0,2025,8,2026,1,2026,1
38,0,7,1885082,4,4,625001,0,37955,1605058,1,2,10,2023,748197,3,1,0,4,1,132,0,1,0,248331,54650,302981,0,0,0,1,2025,3,2025,10,2025,10
66,0,4,1289657,3,3,638001,1,28330,2795068,2,4,4,2019,2129268,12,1,1,4,0,4079,1,3,3,189161,20440,209601,5,0,0,1,2025,2,2025,10,2025,10
69,0,0,2324916,4,4,625001,1,22715,1750982,0,4,5,2018,1544730,6,1,0,3,1,2084,0,0,3,150571,5414,155985,3,0,0,1,2025,6,2025,9,2025,9
41,0,3,1248577,8,8,641601,0,36371,606878,2,2,1,2019,353069,6,0,1,3,0,4079,2,3,3,144983,62142,207125,4,0,0,1,2025,3,2025,9,2025,10
69,1,1,1304122,5,5,636001,1,37906,2398582,0,1,11,2023,2091511,9,0,1,3,0,4079,1,3,3,192699,40002,232701,2,0,1,1,2025,3,2025,7,2025,8
60,1,0,1794385,7,7,620001,1,37225,792119,1,4,5,2023,445697,9,0,2,4,1,999,1,2,0,22419,14056,36475,2,0,1,0,2025,12,2026,9,2026,9
68,1,1,711517,0,0,600001,3,25559,2573892,2,0,3,2025,589427,6,2,0,4,1,4040,3,1,4,66765,14808,81573,4,0,1,0,2025,6,2026,4,2026,4
